,Unnamed: 0,ID,kingdom,class,family,acceptedNameUsage,infraspecificEpithet,vernacularName,establishmentMeans,CATEGORÍA.DE.CONSERVACIÓN,basisOfRecord,institution,recordedBy,year,month,day,locality,locationRemarks,county,stateProvince,municipality,PRECISIÓN.DATO,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimCoordinateSystem,verbatimSRS,HUSO,occurrenceRemarks,datasetName,dynamicProperties,geodeticDatum,verbatimCoordinates,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedDate,georeferenceProtocol 
33,34,34,Plantae,Magnoliopsida,Asteraceae,Tagetes multiflora Kunth,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:25.436Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
34,35,35,Plantae,Gnetopsida,Ephedraceae,Ephedra breana Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:25.853Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
35,36,36,Plantae,Magnoliopsida,Asteraceae,Gnaphalium lacteum Meyen & Walp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:26.260Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
36,37,37,Plantae,Magnoliopsida,Asteraceae,Erigeron andicola DC.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:26.670Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
37,38,38,Plantae,Magnoliopsida,Cactaceae,Airampoa ayrampo (Azara) Doweld,,,Autóctona,LC,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:27.071Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
38,39,39,Plantae,Magnoliopsida,Cactaceae,Maihueniopsis boliviana (Salm-Dyck) R. Kiesling ssp. echinacea (F. Ritter) Faúndez & R. Kiesling,,,Autóctona,LC,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:27.481Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
39,40,40,Plantae,Magnoliopsida,Polemoniaceae,Gilia sp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:27.884Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
40,41,41,Plantae,Magnoliopsida,Asteraceae,Conyza deserticola Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:28.286Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
41,42,42,Plantae,Magnoliopsida,Asteraceae,Senecio ctenophyllus Phil.,,,Endémica de Chile,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:28.684Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
42,43,43,Plantae,Liliopsida,Poaceae,Bouteloua simplex Lag.,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:29.081Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
43,44,45,Plantae,Magnoliopsida,Asteraceae,Belloa piptolepis (Wedd.) Cabrera,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:29.483Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
44,45,46,Plantae,Polypodiopsida,Pteridaceae,Cheilanthes pruinata Kaulf.,,,Autóctona,LC,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:29.881Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
45,46,47,Plantae,Magnoliopsida,Calceolariaceae,Calceolaria stellariifolia Phil.,,,Endémica de Chile,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:30.284Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
46,47,48,Plantae,Magnoliopsida,Asteraceae,Chersodoma sp.,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:30.681Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
47,48,49,Plantae,Polypodiopsida,Pteridaceae,Argyrochosma nivea (Poir.) Windham var. nivea,,,Autóctona,LC,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:31.098Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
48,49,50,Plantae,Magnoliopsida,Plantaginaceae,Plantago sp.,,,,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,Rio Caritaya,LAGUNA ROJA,Arica,de Arica y Parinacota,Camarones,GPS,-19.055317,-69.250496,3716,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-19.055317, -69.250496",-19.055317,-69.250496,10,0.0000001,2022-11-23T05:39:31.513Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
49,50,51,Plantae,Magnoliopsida,Santalaceae,Quinchamalium chilense Molina,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:31.934Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
50,51,52,Plantae,Magnoliopsida,Asteraceae,Baccharis santelicis Phil. ssp. santelicis,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:32.343Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
51,52,53,Plantae,Magnoliopsida,Asteraceae,Gnaphalium lacteum Meyen & Walp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:32.750Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
52,53,54,Plantae,Magnoliopsida,Plantaginaceae,Plantago sp.,,,,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:33.162Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
53,54,55,Plantae,Magnoliopsida,Polemoniaceae,Gilia sp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:33.575Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
54,55,56,Plantae,Magnoliopsida,Asteraceae,Tagetes multiflora Kunth,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:33.994Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
55,56,57,Plantae,Magnoliopsida,Asteraceae,Chaetanthera sp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:34.409Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
56,57,58,Plantae,Magnoliopsida,Asteraceae,Conyza deserticola Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:34.832Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
57,58,59,Plantae,Liliopsida,Poaceae,Stipa rupestris Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:35.251Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
58,59,60,Plantae,Magnoliopsida,Santalaceae,Quinchamalium chilense Molina,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:35.701Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
59,60,61,Plantae,Magnoliopsida,Asteraceae,Baccharis boliviensis (Wedd.) Cabrera var. boliviensis,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:36.198Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
60,61,62,Plantae,Magnoliopsida,Fabaceae,Adesmia sp.,,,,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:36.697Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
61,62,63,Plantae,Magnoliopsida,Asteraceae,Senecio reicheanus Cabrera,,,Endémica de Chile,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:37.165Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
62,63,64,Plantae,Magnoliopsida,Brassicaceae,Descurainia sp.,,,,Sin clasificación,Observación,,Luis Faundez-Rodrigo Flores- Aira Faundez,2012.0,12.0,23.0,A 3 km Cerro Caltaya,CARITALLA A LA MINA,Arica,de Arica y Parinacota,Camarones,GPS,-18.961759,-69.310788,3647,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.961759, -69.310788",-18.961759,-69.310788,10,0.0000001,2022-11-23T05:39:37.603Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
